Id,Video,Emotion,Platform,Topic_ID,Topic_Label,Topic_Keywords,Topic_Confidence,Summary,NER
823,https://www.instagram.com/reel/DILkjVTRceX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.71,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Euro 4"", ""type"": ""MISC""}]"
824,https://www.instagram.com/reel/DMZ5amBx0TN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.71,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Sephora"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
825,https://www.instagram.com/reel/DIQvqyBR1r-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.85,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""UMKM"", ""type"": ""ORG""}, {""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Michelin"", ""type"": ""ORG""}]"
826,https://www.instagram.com/reel/DKRh02wxJkq/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.9,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Euro 4"", ""type"": ""MISC""}]"
827,https://www.instagram.com/reel/DGsQvfWxMt6/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.82,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}]"
828,https://www.instagram.com/reel/DJgfuikRLwi/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.84,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Sains Data"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}]"
829,https://www.instagram.com/reel/DKJwRyOxSD-/?utm_source=ig_web_copy_link,Proud,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.67,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
830,https://www.instagram.com/reel/DIlVg8KRPlj/?utm_source=ig_web_copy_link,Proud,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.85,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""KAI"", ""type"": ""ORG""}]"
831,https://www.instagram.com/reel/DFFR1ZMyEnh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.79,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}]"
832,https://www.instagram.com/reel/DEhTARAyJyw/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.81,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}]"
833,https://www.instagram.com/reel/DGu41vfRlg-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.84,Konten berfokus pada topik 'Gaming' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Steam"", ""type"": ""PRODUCT""}, {""text"": ""Valve"", ""type"": ""ORG""}]"
834,https://www.instagram.com/reel/DKO6Tn7Rigx/?utm_source=ig_web_copy_link,Surprise,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.81,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Sephora"", ""type"": ""ORG""}]"
835,https://www.instagram.com/reel/DFmyGRDyxoN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.76,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}]"
836,https://www.instagram.com/reel/DEHjCwLyXiO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.72,Konten berfokus pada topik 'Gaming' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Valve"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
837,https://www.instagram.com/reel/DMPoIjSxhL2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.82,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}]"
838,https://www.instagram.com/reel/DMkSLX6Ruas/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Neutral,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.88,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi neutral. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}]"
839,https://www.instagram.com/reel/DHdOWYPRngR/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.77,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Sains Data"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Sains Data"", ""type"": ""ORG""}]"
840,https://drive.google.com/file/d/1ElvqnnKfMLU8pZyKKs_CMxwGts2O770v/view?usp=drive_link,Surprise,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.83,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
841,https://www.instagram.com/reel/DKwYXChxNDD/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.79,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Euro 4"", ""type"": ""MISC""}]"
842,https://www.instagram.com/reel/DLR4f13REQE/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.73,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
843,https://www.instagram.com/reel/DJbVDSOx9Nk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.83,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
844,https://www.instagram.com/reel/DM9-XYoxiJd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.67,Konten berfokus pada topik 'Gaming' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Patch 1.2"", ""type"": ""MISC""}, {""text"": ""Patch 1.2"", ""type"": ""MISC""}]"
845,https://www.instagram.com/reel/DKmVdRnzRnT/?utm_source=ig_web_copy_link,Surprise,instagram,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.81,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Hadoop"", ""type"": ""PRODUCT""}]"
846,https://www.instagram.com/reel/DJ9NPQSvxPw/?hl=id,Surprise,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.7,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Sephora"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
847,https://www.instagram.com/reel/DItFdaJz6m9/?hl=id,Proud,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.88,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}]"
848,https://www.instagram.com/reel/DMPBRIWRtnB/?hl=id,Neutral,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.82,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi neutral. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}]"
849,https://www.instagram.com/reel/DLUdR3BPRcQ/?hl=id,Surprise,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.68,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""USB-C"", ""type"": ""MISC""}]"
850,https://www.instagram.com/reel/DHqFhQ9vp-O/?hl=id,Surprise,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.78,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
851,https://www.instagram.com/reel/DH-GDEuTDrH/?hl=id,Surprise,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.89,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
852,https://www.instagram.com/reel/DKuDDEMxI3k/?hl=id,Surprise,instagram,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.69,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""JAVA_HOME"", ""type"": ""MISC""}, {""text"": ""Hadoop"", ""type"": ""PRODUCT""}]"
853,https://www.instagram.com/reel/DMZ-uW6x9JA/?hl=id,Anger,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.93,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}]"
854,https://www.instagram.com/reel/DHVANHRzBpb/?hl=id,Surprise,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.68,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Sephora"", ""type"": ""ORG""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
855,https://www.instagram.com/reel/DNF_1RPzpcC/?hl=id,Neutral,instagram,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.88,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi neutral. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hadoop"", ""type"": ""PRODUCT""}, {""text"": ""JAVA_HOME"", ""type"": ""MISC""}]"
856,https://www.instagram.com/reel/DJEQxnoPEJK/?hl=id,Surprise,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.81,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""HIIT"", ""type"": ""MISC""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
857,https://www.instagram.com/reel/DITVpnbTrvK/?hl=id,Proud,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.88,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}]"
858,https://www.instagram.com/reel/DJ3-adDTEyM/?hl=id,Fear,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.74,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
859,https://www.instagram.com/reel/DLzWy6nToxw/?hl=id,Surprise,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.68,Konten berfokus pada topik 'Gaming' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Valve"", ""type"": ""ORG""}]"
860,https://www.instagram.com/reel/DKUTIIdRszz/?hl=id,Surprise,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.7,Konten berfokus pada topik 'Gaming' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Patch 1.2"", ""type"": ""MISC""}, {""text"": ""Valve"", ""type"": ""ORG""}]"
861,https://www.instagram.com/reel/DNAmm1PRU8K/?hl=id,Fear,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.89,Konten berfokus pada topik 'Gaming' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Steam"", ""type"": ""PRODUCT""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
862,https://www.instagram.com/reel/DKMXCa9PjO2/?hl=id,Sadness,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.87,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi sadness. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""KAI"", ""type"": ""ORG""}]"
863,https://www.instagram.com/reel/DIJCesyRjMz/?hl=id,Proud,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.86,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Nike"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
864,https://www.instagram.com/reel/DM7dDfpvHrv/?hl=id,Surprise,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.76,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
865,https://www.instagram.com/reel/DJZEyNYRAge/?hl=id,Fear,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.76,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
866,https://www.instagram.com/reel/DGfd2gZyeOa/?hl=id,Proud,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.66,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Google"", ""type"": ""ORG""}]"
867,https://www.instagram.com/reel/DG4y1j8RlwX/?hl=id,Surprise,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.7,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
868,https://www.instagram.com/reel/DGSl5zUyuZk/?hl=id,Surprise,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.73,Konten berfokus pada topik 'Gaming' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Steam"", ""type"": ""PRODUCT""}]"
869,https://www.instagram.com/reel/DGf0F9eSmj-/?hl=id,Surprise,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.74,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""HIIT"", ""type"": ""MISC""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
870,https://www.instagram.com/reel/DLytlpgzeLF/?hl=id,Sadness,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.72,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi sadness. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Sains Data"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
871,https://www.instagram.com/reel/DJbpoiZRBsL/?hl=id,Surprise,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.78,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}]"
872,https://www.instagram.com/reel/DL17jAux0-f/?hl=id,Fear,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.92,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Google"", ""type"": ""ORG""}]"
873,https://www.instagram.com/reel/DMsAQacz6Q5/?hl=id,Sadness,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.9,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi sadness. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
874,https://www.instagram.com/reel/DMc3cmsvTW4/?hl=id,Surprise,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.89,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Nike"", ""type"": ""ORG""}, {""text"": ""HIIT"", ""type"": ""MISC""}]"
875,https://www.instagram.com/reel/DGc5DvuyaqN/?hl=id,Surprise,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.69,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""SEA Market"", ""type"": ""LOC""}, {""text"": ""SaaS"", ""type"": ""MISC""}]"
876,https://www.instagram.com/reel/DMrXFfxxWpV/?hl=id,Trust,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.76,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}]"
877,https://www.instagram.com/reel/DHC-rVIzFqv/?hl=id,Surprise,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.89,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
878,https://www.instagram.com/reel/DL33OMYzrca/?hl=id,Sadness,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.9,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi sadness. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}]"
